2023-05-09 15:36:11,265 INFO    StreamThr :28877 [internal.py:wandb_internal():86] W&B internal server running at pid: 28877, started at: 2023-05-09 15:36:11.265142
2023-05-09 15:36:13,717 INFO    Thread-12 :28877 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/wandb-metadata.json
2023-05-09 15:36:14,006 INFO    wandb-upload_0:28877 [upload_job.py:push():137] Uploaded file /var/folders/tr/dw6tlx9j7hl8mjvby8t50bgh0000gn/T/tmpmj_li2dpwandb/0tlhrr4s-wandb-metadata.json
2023-05-09 15:36:16,631 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: status_report
2023-05-09 15:36:17,367 DEBUG   SenderThread:28877 [sender.py:send():375] send: exit
2023-05-09 15:36:17,367 INFO    SenderThread:28877 [sender.py:send_exit():598] handling exit code: 0
2023-05-09 15:36:17,368 INFO    SenderThread:28877 [sender.py:send_exit():600] handling runtime: 5
2023-05-09 15:36:17,369 INFO    SenderThread:28877 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-09 15:36:17,370 INFO    SenderThread:28877 [sender.py:send_exit():606] send defer
2023-05-09 15:36:17,370 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:17,370 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-09 15:36:17,370 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:17,370 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-09 15:36:17,370 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 1
2023-05-09 15:36:17,370 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:17,370 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-09 15:36:17,370 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:17,370 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-09 15:36:17,370 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 2
2023-05-09 15:36:17,370 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:17,370 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-09 15:36:17,370 INFO    HandlerThread:28877 [system_monitor.py:finish():190] Stopping system monitor
2023-05-09 15:36:17,370 DEBUG   SystemMonitor:28877 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-09 15:36:17,371 INFO    HandlerThread:28877 [interfaces.py:finish():202] Joined cpu monitor
2023-05-09 15:36:17,371 DEBUG   SystemMonitor:28877 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-09 15:36:17,371 INFO    HandlerThread:28877 [interfaces.py:finish():202] Joined disk monitor
2023-05-09 15:36:17,371 DEBUG   SystemMonitor:28877 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-09 15:36:17,371 INFO    HandlerThread:28877 [interfaces.py:finish():202] Joined gpuapple monitor
2023-05-09 15:36:17,372 INFO    HandlerThread:28877 [interfaces.py:finish():202] Joined memory monitor
2023-05-09 15:36:17,372 INFO    HandlerThread:28877 [interfaces.py:finish():202] Joined network monitor
2023-05-09 15:36:17,372 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:17,372 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-09 15:36:17,372 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 3
2023-05-09 15:36:17,372 DEBUG   SenderThread:28877 [sender.py:send():375] send: telemetry
2023-05-09 15:36:17,372 DEBUG   SenderThread:28877 [sender.py:send():375] send: stats
2023-05-09 15:36:17,372 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:17,373 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-09 15:36:17,373 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:17,373 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-09 15:36:17,373 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 4
2023-05-09 15:36:17,373 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:17,373 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-09 15:36:17,373 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:17,373 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-09 15:36:17,373 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 5
2023-05-09 15:36:17,373 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:17,373 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-09 15:36:17,373 DEBUG   SenderThread:28877 [sender.py:send():375] send: summary
2023-05-09 15:36:17,373 INFO    SenderThread:28877 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-09 15:36:17,373 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:17,373 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-09 15:36:17,373 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 6
2023-05-09 15:36:17,374 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:17,374 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-09 15:36:17,374 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:17,374 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-09 15:36:17,376 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: status_report
2023-05-09 15:36:17,569 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 7
2023-05-09 15:36:17,570 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:17,570 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-09 15:36:17,570 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:17,570 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-09 15:36:17,734 INFO    Thread-12 :28877 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/config.yaml
2023-05-09 15:36:17,734 INFO    Thread-12 :28877 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/wandb-summary.json
2023-05-09 15:36:17,734 INFO    Thread-12 :28877 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/output.log
2023-05-09 15:36:18,372 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-09 15:36:19,378 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 8
2023-05-09 15:36:19,379 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: poll_exit
2023-05-09 15:36:19,379 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:19,379 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-09 15:36:19,379 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:19,379 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-09 15:36:19,386 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 9
2023-05-09 15:36:19,386 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:19,386 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-09 15:36:19,386 DEBUG   SenderThread:28877 [sender.py:send():375] send: artifact
2023-05-09 15:36:19,740 INFO    Thread-12 :28877 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/output.log
2023-05-09 15:36:20,474 INFO    SenderThread:28877 [sender.py:send_artifact():1474] sent artifact job-https___github.com_IlyaYakushevskiy_iml_flipflops_task3_sol_Lauriane.py - {'id': 'QXJ0aWZhY3Q6NDQ3OTg4OTk3', 'digest': 'cca68f29c342f2863d0623743a2844f3', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_IlyaYakushevskiy_iml_flipflops_task3_sol_Lauriane.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_IlyaYakushevskiy_iml_flipflops_task3_sol_Lauriane.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY3OTAxNjYz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDQ3OTg4OTk3', 'versionIndex': 1}}, 'version': 'v1'}
2023-05-09 15:36:20,474 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:20,474 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-09 15:36:20,474 INFO    SenderThread:28877 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-09 15:36:20,747 INFO    SenderThread:28877 [dir_watcher.py:finish():395] scan: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files
2023-05-09 15:36:20,748 INFO    SenderThread:28877 [dir_watcher.py:finish():409] scan save: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/requirements.txt requirements.txt
2023-05-09 15:36:20,750 INFO    SenderThread:28877 [dir_watcher.py:finish():409] scan save: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/output.log output.log
2023-05-09 15:36:20,750 INFO    SenderThread:28877 [dir_watcher.py:finish():409] scan save: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/config.yaml config.yaml
2023-05-09 15:36:20,750 INFO    SenderThread:28877 [dir_watcher.py:finish():409] scan save: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/wandb-summary.json wandb-summary.json
2023-05-09 15:36:20,750 INFO    SenderThread:28877 [dir_watcher.py:finish():409] scan save: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/conda-environment.yaml conda-environment.yaml
2023-05-09 15:36:20,750 INFO    SenderThread:28877 [dir_watcher.py:finish():409] scan save: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/wandb-metadata.json wandb-metadata.json
2023-05-09 15:36:20,750 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 10
2023-05-09 15:36:20,751 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:20,756 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-09 15:36:20,761 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:20,761 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-09 15:36:20,761 INFO    SenderThread:28877 [file_pusher.py:finish():167] shutting down file pusher
2023-05-09 15:36:21,292 INFO    wandb-upload_1:28877 [upload_job.py:push():137] Uploaded file /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/output.log
2023-05-09 15:36:21,331 INFO    wandb-upload_0:28877 [upload_job.py:push():137] Uploaded file /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/requirements.txt
2023-05-09 15:36:21,352 INFO    wandb-upload_3:28877 [upload_job.py:push():137] Uploaded file /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/wandb-summary.json
2023-05-09 15:36:21,380 INFO    wandb-upload_2:28877 [upload_job.py:push():137] Uploaded file /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/config.yaml
2023-05-09 15:36:21,392 INFO    wandb-upload_4:28877 [upload_job.py:push():137] Uploaded file /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/files/conda-environment.yaml
2023-05-09 15:36:21,595 INFO    Thread-11 (_thread_body):28877 [sender.py:transition_state():626] send defer: 11
2023-05-09 15:36:21,595 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:21,595 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-09 15:36:21,595 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:21,596 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-09 15:36:21,596 INFO    SenderThread:28877 [file_pusher.py:join():172] waiting for file pusher
2023-05-09 15:36:21,596 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 12
2023-05-09 15:36:21,596 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:21,596 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-09 15:36:21,596 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:21,596 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-09 15:36:21,776 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 13
2023-05-09 15:36:21,777 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:21,777 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-09 15:36:21,778 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:21,778 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-09 15:36:21,778 INFO    SenderThread:28877 [sender.py:transition_state():626] send defer: 14
2023-05-09 15:36:21,778 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: defer
2023-05-09 15:36:21,778 INFO    HandlerThread:28877 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-09 15:36:21,779 DEBUG   SenderThread:28877 [sender.py:send():375] send: final
2023-05-09 15:36:21,779 DEBUG   SenderThread:28877 [sender.py:send():375] send: footer
2023-05-09 15:36:21,779 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: defer
2023-05-09 15:36:21,779 INFO    SenderThread:28877 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-09 15:36:21,780 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-09 15:36:21,780 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: server_info
2023-05-09 15:36:21,781 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: poll_exit
2023-05-09 15:36:21,781 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: get_summary
2023-05-09 15:36:21,781 DEBUG   SenderThread:28877 [sender.py:send_request():402] send_request: server_info
2023-05-09 15:36:21,782 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-09 15:36:21,925 INFO    MainThread:28877 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-05-09 15:36:21,925 INFO    MainThread:28877 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-05-09 15:36:21,926 INFO    MainThread:28877 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-05-09 15:36:21,926 DEBUG   HandlerThread:28877 [handler.py:handle_request():144] handle_request: shutdown
2023-05-09 15:36:21,926 INFO    HandlerThread:28877 [handler.py:finish():845] shutting down handler
2023-05-09 15:36:22,781 INFO    WriterThread:28877 [datastore.py:close():298] close: /Users/ilya/Desktop/iml_flipflops/task3/wandb/run-20230509_153611-dipm8qng/run-dipm8qng.wandb
2023-05-09 15:36:22,930 INFO    SenderThread:28877 [sender.py:finish():1550] shutting down sender
2023-05-09 15:36:22,931 INFO    SenderThread:28877 [file_pusher.py:finish():167] shutting down file pusher
2023-05-09 15:36:22,931 INFO    SenderThread:28877 [file_pusher.py:join():172] waiting for file pusher
